content_id,subject,sentiment_value,sentiment_word
BGOJbt2CEyDcp1ji,动力,-1,
bgvPX9rFTkm0nfu6,动力,-1,
bH5zxq7kLaoFAy9n,动力,-1,
BhJZ70YUAFpjx8c6,动力,-1,
bhKf0HJtpY9r7nXu,动力,-1,
BHkO0rsqKtagGImZ,动力,-1,
Bhko5WI62HVJGm7C,动力,-1,
bhmRrF9xA5vSXt12,动力,-1,
BhrYSTA0MweQf3PI,动力,-1,
bHtilDz4Yf8v7TmS,动力,-1,
bhuAnxYkaL2iTNEX,动力,-1,
bJ5L9HBuvqgPm3O2,动力,-1,
bj6H0Og3DuUkYyim,动力,-1,
bJg3IAwQDzk8PaWv,动力,-1,
BJiPoa4F2s6qgnDH,动力,-1,
bJIzTNc7Moiq8wp0,动力,-1,
bjVg16u0Iq7MPQaY,动力,-1,
BjwQP0he9ydCsuXi,动力,-1,
bjZEP0GJ1SXogOpH,动力,-1,
BK5OvskNqA4p7Fdu,动力,-1,
BK5OvskNqA4p7Fdu,动力,-1,
bK6oGgYAtcIuD0EO,动力,-1,
bkn08zQsyqtxGpL4,动力,-1,
bknrC4PKsLwvtMVl,动力,-1,
bKsdJG5Bu4QFfAEL,动力,-1,
bkx98mnYLCe3WDzd,动力,-1,
BKYIOvs580nDNZbH,动力,-1,
BLNctwqIY2ru60pj,动力,-1,
BLpnDEK2MgYWqFhR,动力,-1,
BLwMoFgPYWzaAThH,动力,-1,
blzhHtvQLcxIyfod,动力,-1,
BM1HZ3K7gJSs5XrP,动力,-1,
bM9TrsOKgASWcePR,动力,-1,
Bme3tCPHlIw0gdhD,动力,-1,
BMifCDqjK6JwGTnL,动力,-1,
bMpL97f6tirSwcxO,动力,-1,
BmPrwYuL8QVetZjc,动力,-1,
bMUeh2VjrukxmNAD,动力,-1,
BmWtJ9fFDbrcEe1k,动力,-1,
BmXI5by0eLYESJVi,动力,-1,
bMZLdocNjy9zhtUV,动力,-1,
BnCmjQbiYfps6MGw,动力,-1,
BnCoOXjLN9GAduti,动力,-1,
bNFhzelO5LHmt3Qa,动力,-1,
bnJs8fFTetghcwOu,动力,-1,
BnkFvSWmliIgyZeK,动力,-1,
BNtFyKUzcO4P9SVe,动力,-1,
BnVNYmgcslkfGDSe,动力,-1,
BnYHIo1OSfQNDwKE,动力,-1,
bO5fvC2UAw7hEpLR,动力,-1,
BOd0oJ6g1hTnkKuL,动力,-1,
bOIyGQNCejJLU2B9,动力,-1,
BOkoUDJtbKfqGyrg,动力,-1,
bOrtawLljMfyNK37,动力,-1,
BPg8ta1LWmuoviJl,动力,-1,
BPnjDGbgATUfy6H3,动力,-1,
bptiyY1uRv3Sq9gC,动力,-1,
Bq8AxjuoinbzI95L,动力,-1,
BQH1JYE2KCV83MxD,动力,-1,
bQIGj73D4BXPpCdy,动力,-1,
bql6IetF5OVgkKyx,动力,-1,
bqlw4Hz1UL05MRC7,动力,-1,
bqQrZjn64uo0WBFp,动力,-1,
BrcmKpoT6hwjsWMQ,动力,-1,
BRcNk1A7hgv6zaQP,动力,-1,
bRhJMjPHN7wsOo25,动力,-1,
brTRNsYv7l8X3ij9,动力,-1,
brTRNsYv7l8X3ij9,动力,-1,
BRWXwtMvYS5Hn1bF,动力,-1,
bS5k8NAow6EtdVum,动力,-1,
BS6GJonqAjs3i5dD,动力,-1,
bSJW1EvDTLnhU0qO,动力,-1,
bsSwZUhKyEC2zpav,动力,-1,
BtKIWmdH0Zlk6jNX,动力,-1,
BTlMicvr79XbuINO,动力,-1,
BTlXeFj10mukGrSV,动力,-1,
bTpYijHRPVv8QkgU,动力,-1,
btQj9E65G4gSrx3m,动力,-1,
bTs4yzovnrFhX1NV,动力,-1,
BUEIc9V2q0SoJ6hz,动力,-1,
bUlvD6QcFtkwmYud,动力,-1,
bUQjFKfYRlAWwCZ2,动力,-1,
burpOXAgkmqn6YRD,动力,-1,
Bv2kjyTiIU7HcGAr,动力,-1,
bV7YdEhL4BQaCprz,动力,-1,
bVeAzdpgX7tFDlPI,动力,-1,
BVQY4vGeNLPSaAzg,动力,-1,
bvYTCJoyWRrFdIOe,动力,-1,
BW7OfzMdgJNP6Ha2,动力,-1,
bwtlHh4KaXgurcOP,动力,-1,
bWXFyKsqvCl7POzf,动力,-1,
bX2DFsLOUIMxQzCB,动力,-1,
bx87EnuPHgq0Vy6e,动力,-1,
bxH8MZCi09LpoRNQ,动力,-1,
BxO6nuWRwgGtaNXy,动力,-1,
bXQzjqK1ZfB5vNIP,动力,-1,
bxrpsDYROK5iT1qj,动力,-1,
BxtTSEmRsLWMFvI5,动力,-1,
BXU94VGcxqRiY1nN,动力,-1,
bXUKus15n8SeEHRt,动力,-1,
BxY1ZuFhzEa4kKQw,动力,-1,
By8qQ1XTJYbcLjmu,动力,-1,
ByCalFw7j51e8ZTV,动力,-1,
ByeJn8m2blqVKiD6,动力,-1,
BylRVaPbFuH60W8M,动力,-1,
ByO6ZNd3Lkws2Mp8,动力,-1,
BYXLNKnEGboik5Mz,动力,-1,
BZ4Ig9Gr7zQPM6Xt,动力,-1,
BzEVmtK3uDLsdwxU,动力,-1,
BZlctyLNPr7xemkE,动力,-1,
C0iG5Nud48OmX2Pk,动力,-1,
C0YotMfRuWwniNFr,动力,-1,
C0YPi8ojgTyKlOzZ,动力,-1,
C1jK43ImNPsUTYuf,动力,-1,
C1OMSVKFiJr3dukN,动力,-1,
c24Lb3hwHmUN6xFu,动力,-1,
C2izVwpOYvM9JjDt,动力,-1,
c2PaOJDv6fSkjxFh,动力,-1,
c2qOtzkpDZUrHGn6,动力,-1,
C2ypRXzS4lHnVg3Z,动力,-1,
c3Cb5atuQJnVgEKL,动力,-1,
C3eBiPdDrc7jagOt,动力,-1,
c3qkpro7Eil1BWLZ,动力,-1,
c3sjuM9hDWlG1aOp,动力,-1,
C3XZHxoPsjNYBdun,动力,-1,
C4d7WZm5Gc6THLhn,动力,-1,
c4yJrMVACb6iH2t9,动力,-1,
C6PfGbZM1AzeTKmg,动力,-1,
C6zRQy9cqtZADVBf,动力,-1,
c7vOHd582B0QRqoa,动力,-1,
c95QCaf3XKtn04VE,动力,-1,
C98YtdkE4OLTDgea,动力,-1,
cA1s8SkKehnqNYwP,动力,-1,
CADf8GVlMn9r6me1,动力,-1,
cADZp9bExndsOuWC,动力,-1,
caVRpZDW6Qdr2gk5,动力,-1,
CAxzrTMsiS1RHwIl,动力,-1,
CAxzrTMsiS1RHwIl,动力,-1,
cAyxwXnhJDpvIHRQ,动力,-1,
cB1f4MHJhnXyA0Pq,动力,-1,
CB8xX6FdUeSJia1c,动力,-1,
cBMxouh5FEnz36DI,动力,-1,
CbRdc5SULZMa0ENu,动力,-1,
CBY1nQw5oEI2kvhH,动力,-1,
cC7ZJ9QgyFRduO4w,动力,-1,
cCgJT7PV3mbx21h9,动力,-1,
CcxNHefgq4RKUZhz,动力,-1,
CcXroptsMh9IyBHP,动力,-1,
cD9s48BbWiwykgU3,动力,-1,
cDQiy0dnrVfx3MWl,动力,-1,
cdqKw9jfWgvQ8NEm,动力,-1,
cDr4B9xPHazAS1FE,动力,-1,
cdUkINxlu3vQzabL,动力,-1,
cduP0IO6QzeqXbg7,动力,-1,
cdV1254iqHpAawt7,动力,-1,
cE0DJMKAFPxW95w7,动力,-1,
Ce7V3lxzB2mrpL5w,动力,-1,
ceuAKYDN5HV0Cfdh,动力,-1,
CeVEdHw54FakSZDP,动力,-1,
CEXDOTze41V0xNra,动力,-1,
CF781DrEqjJh5eHX,动力,-1,
CFE7p59Sn3UAKIxe,动力,-1,
cfEFLe80SjMrAmKT,动力,-1,
cfEFLe80SjMrAmKT,动力,-1,
CFNhXBzuJZyY2qPa,动力,-1,
CFpJR65ev0MizD8X,动力,-1,
Cg89HubjXzyiMcxv,动力,-1,
CGB4fYz5btEig18r,动力,-1,
CGBhSb7nQLsJqOv8,动力,-1,
cgGQRoLIKMWU2f8i,动力,-1,
CGHU6PwzZKXduLVI,动力,-1,
cGQeLWmuzD9kvAol,动力,-1,
cGRpgTXMxoWUDQhO,动力,-1,
cgSKMAwYqW4mj9LU,动力,-1,
cgSKMAwYqW4mj9LU,动力,-1,
cGwPi8ayhWgNLtEC,动力,-1,
chBL3uDQiAlomNr8,动力,-1,
ChcUb0gikd8wplSE,动力,-1,
CHMrQBRyqoV0Y9wn,动力,-1,
CHn3flFZqRN2J0DY,动力,-1,
cHQ02RdEGrJlhBy9,动力,-1,
CHrhBTi9OJoDx46j,动力,-1,
CHWycDnewrGSjZ7A,动力,-1,
CibfvqBA3MujGek4,动力,-1,
cIevXAM5FRp14Nni,动力,-1,
ciFVdL85Xfv0wEaN,动力,-1,
CiKS6BEcV9txNe8F,动力,-1,
cIn9fLxBgXV3451Y,动力,-1,
cIRAGSMsYyle3O6i,动力,-1,
cIRAGSMsYyle3O6i,动力,-1,
CIUjik9uDBxWScgt,动力,-1,
CIuZ7NHj5mcewdyb,动力,-1,
cIZ25OSXKoJsTY8f,动力,-1,
CJ5Y9Waw0RIPmvUK,动力,-1,
CJ5Y9Waw0RIPmvUK,动力,-1,
Cj8LbX4Gs1icVz9P,动力,-1,
cJDSHFR7Q3ujgiN2,动力,-1,
cjeL2RdTgBrzXisv,动力,-1,
CjEZPnU7L43pWuzB,动力,-1,
CJW0jw658UeINKPL,动力,-1,
cJYGbOXIMWZxCw5U,动力,-1,
CKGlT36QPrIi1Vgm,动力,-1,
CkjQS5YZNHvFAXzt,动力,-1,
cKMVwLme3nXr879N,动力,-1,
cKnOr4QlUmsC6bFv,动力,-1,
CkpXzGLZSt6YiRJ3,动力,-1,
CKWDlRyrYdQq2iBH,动力,-1,
cKWLizPUZ6xeRo29,动力,-1,
cKxH2Pd8M3JQD7ja,动力,-1,
cL9T6irqHNDsZfPe,动力,-1,
clF7JmUWnobN6evQ,动力,-1,
clht2VSkB3fFrHze,动力,-1,
CLk2ScOo159zEuFe,动力,-1,
CLo6f4RbAyFB3I05,动力,-1,
ClPjOiSNt6Vs2hpr,动力,-1,
ClTf94JmyZtLsonK,动力,-1,
CLvyj8XoId23B9nH,动力,-1,
CLvyj8XoId23B9nH,动力,-1,
CLvyj8XoId23B9nH,动力,-1,
CLWIDuxgnX3FjNKf,动力,-1,
CM0TrDvozKejJ19X,动力,-1,
Cme1yAS3oLdfiRBK,动力,-1,
cmFnpURoalY0gXb2,动力,-1,
CMGrAzEQF1lXJe6B,动力,-1,
CmIWFZpKzrEfqDVw,动力,-1,
cmjyoEJ854Q2VPza,动力,-1,
CmMl41TyetIupf9D,动力,-1,
CmpW4Xv207JquMt1,动力,-1,
CMvG8YHo0sAly4tO,动力,-1,
cMvtyBS0xWq7XFLN,动力,-1,
CMyhi0xvJV97RXZY,动力,-1,
cNQ96mvLJTPXU7qw,动力,-1,
cNQ96mvLJTPXU7qw,动力,-1,
cNQ96mvLJTPXU7qw,动力,-1,
CNT6jwqXmnyAsYVG,动力,-1,
CnUEJv94VzMiHjXy,动力,-1,
co5nyPfVM90BZkDA,动力,-1,
co9Tj6hFHtbwMr2m,动力,-1,
CoP7Za52qORwVyNt,动力,-1,
COQDFKUPmA8TSljV,动力,-1,
cqbNCaWf31yOFk2z,动力,-1,
cqbNCaWf31yOFk2z,动力,-1,
CqQRErloTMB4UdPK,动力,-1,
cqrxAWHYuTk38JCS,动力,-1,
CqSyRtsONd1iG5BJ,动力,-1,
cQXPM4VbKRIxTqpW,动力,-1,
cRefvwSOFjd2pMCl,动力,-1,
cRIqTx0VgLZFHN9Q,动力,-1,
crjYmfA4kWhaQnMP,动力,-1,
Cs8cjTRYOfh3BW6o,动力,-1,
CS8uaGHjZex7nqLv,动力,-1,
cSAgX960KizLGv1e,动力,-1,
CshiU6A13rR9dbPS,动力,-1,
cSI8OyX3KipF927D,动力,-1,
cSMj9dkghvyolA8E,动力,-1,
csV2lerGbWHDM7uC,动力,-1,
cSvl6QxIdKaAtRCV,动力,-1,
Ct5pUOgmiTQ7o3fL,动力,-1,
CTatqAVoBvLW4GbM,动力,-1,
CTatqAVoBvLW4GbM,动力,-1,
CTatqAVoBvLW4GbM,动力,-1,
cTdn2Cls4RWM76y1,动力,-1,
cTf1YDsAxgpW9BC4,动力,-1,
CtOKSDwIzyrehEci,动力,-1,
ctUe4yWAIlrhO65L,动力,-1,
cudSKGTyMLbIt8k3,动力,-1,
Cv9S02asNYldJ8hH,动力,-1,
cVlv8HZPjB6m4y75,动力,-1,
cVLzWQMTlfUmCobB,动力,-1,
CvMqpTIEmWroJfd3,动力,-1,
cW8kf0j7dybnLxs4,动力,-1,
cWA5bgYuRGaLtjx4,动力,-1,
CWdGUzmhA9Y35wPj,动力,-1,
cWE3Vz61fvQYJjsh,动力,-1,
cwGbU5WZlaE4mFzC,动力,-1,
cWotFhOH8aQ1gzqL,动力,-1,
cWPZhVkyJmlqIxpK,动力,-1,
CWxno6FZGwh21E5Y,动力,-1,
CwY4oMteLNxuzh5c,动力,-1,
CwyMkNJuUAp0Z5Ho,动力,-1,
cxdNAbiwF7ar901z,动力,-1,
CXLI764WJbzQhcSZ,动力,-1,
CXoQDmIq6uelfpTF,动力,-1,
cXPlC8xS9NBoZmvI,动力,-1,
cXVZUfk0e9MH2rp4,动力,-1,
cXWsxD0MTKQwEVpe,动力,-1,
cXWsxD0MTKQwEVpe,动力,-1,
CXxDunpZgH7N0KyF,动力,-1,
cXyxqo9YWNUtRLiI,动力,-1,
cY0kRd6iIy4W7H5G,动力,-1,
Cy0ZOxkKhMoETNqS,动力,-1,
CY8f92BOTH3t5lW6,动力,-1,
cydDMeo04TnBG92s,动力,-1,
cYOzKSreBUWy8ZCp,动力,-1,
CypflrRX3gzLH1S5,动力,-1,
cyPiLjJWtTh7AaND,动力,-1,
cYPmsrJMOa4nlDou,动力,-1,
CYXkDtqioJyxbGHZ,动力,-1,
cyZTeAP8CWXt076F,动力,-1,
CzcmFPdZspvxhn15,动力,-1,
CzJSqpIGah2Q8jVw,动力,-1,
d0xTD3ZiQVYPrCSM,动力,-1,
d12qenNXRh4oEWkM,动力,-1,
d1RBQ9KYz7oMNxUV,动力,-1,
D2gRYKm9BCOpzJiw,动力,-1,
D2HpBfqwoecTkhdS,动力,-1,
d2YbXG1CFMQHzrkl,动力,-1,
d35ilmkMxKfgBn0a,动力,-1,
d3tyzMKZJ9S75nrV,动力,-1,
D4A2VzOdJoSWNLjn,动力,-1,
D4PbB0lzpckVWA53,动力,-1,
D53sL1wEc2grO8vA,动力,-1,
D5bSu7LOnQ4raJwE,动力,-1,
D5bSu7LOnQ4raJwE,动力,-1,
D5CLapcA9fvBJrky,动力,-1,
D5M0H8WsjaVqOKSl,动力,-1,
d5O8CRzgVfEpSekn,动力,-1,
d6AHiIxe3VGaY1uk,动力,-1,
d6bErZ1N4ymRGeiV,动力,-1,
d6bErZ1N4ymRGeiV,动力,-1,
d6bErZ1N4ymRGeiV,动力,-1,
D6QFZ7izpsjP3uYC,动力,-1,
D6tnpgqUv0cRurlO,动力,-1,
D8bA7V9kCtB2OyZj,动力,-1,
D8imfLZ0p4F35EHc,动力,-1,
D8PrMauq3jmVIpO0,动力,-1,
D925FbmgOYIfyoAv,动力,-1,
d9D0B8RkG34zMrnq,动力,-1,
d9Yo1whB5EkNLPJZ,动力,-1,
daBn0zAJuh76YxEf,动力,-1,
daJuNVWM59EvjU7C,动力,-1,
DamKXCFiZHT37BGO,动力,-1,
daTsbClZ9F5SnztH,动力,-1,
dBjPmcueIXgGr52V,动力,-1,
dBKTF3eiMoyUELhb,动力,-1,
dbX9HnOZxTk8acjN,动力,-1,
dbY6SqBE9UiItGka,动力,-1,
DBYMylWrtnzuojCP,动力,-1,
Dc5JXLTfGal9obhj,动力,-1,
dc6lm3E98HUX1BqT,动力,-1,
DCdj2HysoUFz4Xgn,动力,-1,
DcgBNjtiLyvfmbwT,动力,-1,
dcUVkyHosKRXnfJ9,动力,-1,
dD6l21S8PXgsIoMz,动力,-1,
de2bxkPwM3BJDfYo,动力,-1,
De6AFcbTKIl4R3Qg,动力,-1,
deH67mtu05KrfoXi,动力,-1,
dEQ2H6yVaAh7P5j8,动力,-1,
dFJQhzKa6eqrTxyw,动力,-1,
DFpjJkdehuvLStTE,动力,-1,
dfR8F1hBwVNLuXK0,动力,-1,
dHaJFoVOD7NmYjTq,动力,-1,
dHbmaZcxAgpnwETN,动力,-1,
dHbRIfBklWh951Dx,动力,-1,
DHMPwZAtEV1mJXhT,动力,-1,
DhQW8jsTpyqw06o5,动力,-1,
DHS1cF5Vp2YqEK3L,动力,-1,
dHTaEWKxyYoBc5sU,动力,-1,
dHTaEWKxyYoBc5sU,动力,-1,
DhTfv5YxRmoMatdK,动力,-1,
dHw732KYEI08ZDrJ,动力,-1,
DIjbzLMF2vgEsxti,动力,-1,
DIlwxbzdJqMkhfOn,动力,-1,
DivLYhBneZ2kF7aM,动力,-1,
Diy9d8s4PLWTeSgR,动力,-1,
dIZrK5p2TJgAexn4,动力,-1,
Dj6R3K2iLuEtUnWG,动力,-1,
DJES3mRatNG7AMwz,动力,-1,
dJPHrwgfE8zSoZeQ,动力,-1,
djTn1pru8aRNt5oJ,动力,-1,
DJtXGd9TIj7oHZhi,动力,-1,
DKA1sVbejcUYywHo,动力,-1,
dkBrQ8FaUsD50qJ7,动力,-1,
DKLwgMTHfV8xRj4S,动力,-1,
DkSA0nRvwyxrmJzo,动力,-1,
dkUBD8p0Cvehauqb,动力,-1,
dL1EZgfl4RjkeKUh,动力,-1,
dla9hEN2IJnT8oRt,动力,-1,
dlcopWAqbv2PUxs8,动力,-1,
DLJlzgK14pc7GkNq,动力,-1,
dloSVE124GTviNPL,动力,-1,
dLPXSfFmx3cqT9I0,动力,-1,
dlxjvLJqPI9fzNKS,动力,-1,
DlyhrFJX45Wq16aE,动力,-1,
dm1W2BIEyJ0Gsxp8,动力,-1,
dM3i6seOI4ckbZtg,动力,-1,
dm6eXoIg9Df0nFaV,动力,-1,
DMfiJQmI0Aza8BjG,动力,-1,
DMfiJQmI0Aza8BjG,动力,-1,
dMhjCD9EWaZfqrw6,动力,-1,
dMtgGohl5s3VZHqC,动力,-1,
dmVWh9FMDuxAwTC7,动力,-1,
dMY7j3pOs869rKG0,动力,-1,
DnmNzoYrLgcAaS6I,动力,-1,
DnVAh2q8LsT3aZM1,动力,-1,
dnYLy1pbXFkPHoDN,动力,-1,
DnymwrO7Ga1Qbdth,动力,-1,
dOfMIWcJZk89LP2G,动力,-1,
DoV8dMqFstKXEUwh,动力,-1,
DOXKQlvZ7nrFN1mt,动力,-1,
DpFwG73cIehtQYvj,动力,-1,
dpNtRu6SAMiesH5r,动力,-1,
dPwTSReLFpvNfG3O,动力,-1,
DPznkGeIU8oW0VMN,动力,-1,
Dq5bWPVzr4ZAcFOi,动力,-1,
dq9NIWTXGnyYDMjJ,动力,-1,
dQlS0Re4UtXYGvhF,动力,-1,
DR1Z05iJv2fHcuL6,动力,-1,
DRCa0YVNKXhHytES,动力,-1,
dReBbL24NyC6tU0h,动力,-1,
drjKsNTnk4mWUP8t,动力,-1,
dRl1W9qUwGQ4kMgB,动力,-1,
dRpfDLrSM0sYWvIB,动力,-1,
dRtVLIX4F60YvMbG,动力,-1,
dSKk5JQ1fjNAlvst,动力,-1,
DSPzKeLH0uhMtqbj,动力,-1,
DSq0ln5RVTgu7QjL,动力,-1,
dtcU9gDBOFwMKy1j,动力,-1,
DTihs8t1SnaB6yAe,动力,-1,
DtK5aQgf9OUnbHcd,动力,-1,
DtK5aQgf9OUnbHcd,动力,-1,
DtK5aQgf9OUnbHcd,动力,-1,
dTOvsnKkVM784fFu,动力,-1,
dTsLzOxYeA8yNCBh,动力,-1,
dU0nIYtKbzwsDGlp,动力,-1,
du6x2PeRFtIwDanS,动力,-1,
DUeA9omyYEIkLKTW,动力,-1,
DuofMgjiE0UvP9Gh,动力,-1,
dv9FMADiwfUBX2jG,动力,-1,
DV9qcNmIg8O1vFHY,动力,-1,
dVG2ueti6KNE3DxT,动力,-1,
DVLR5yXjIfYAvcM8,动力,-1,
dVpfHBG9yDblOAE4,动力,-1,
DvYtjcm4UkObHZRJ,动力,-1,
dW8PVMm0zlEJ5TRg,动力,-1,
DWCAvrcNBPwxZFpI,动力,-1,
DwelrWGAOojxg4VT,动力,-1,
dWjXp309QZK6sOBt,动力,-1,
dWjXp309QZK6sOBt,动力,-1,
DWyohezJr0CQONqt,动力,-1,
dXbirf1CuyFszlKO,动力,-1,
DXclES4mfdHI62zG,动力,-1,
dXf2rtkJHZPY0O6z,动力,-1,
DXhAOZEsTBVWaSRH,动力,-1,
dXJM8HgpAFsGOnWU,动力,-1,
dxvF8tN0Aw6ZSpXE,动力,-1,
dXxOQq8Vbljy7Het,动力,-1,
DYhuU8SPpywX2eN9,动力,-1,
DYIStdkmWAo4h7PO,动力,-1,
dYkKDT3aM2qWcyPf,动力,-1,
dyqPQAk9HIaegXx2,动力,-1,
dYQqI7etu6pDXHlg,动力,-1,
DYrSPJLoywAdingm,动力,-1,
dyS4i2bB3gWVCDnK,动力,-1,
dysLaH7rFpxUNwTG,动力,-1,
DYxPBjZendkSpM3b,动力,-1,
dz6ZYsgkctXmhAoR,动力,-1,
DZe4wjXztSdVE6W2,动力,-1,
DZe4wjXztSdVE6W2,动力,-1,
DZLR0tNlrT1u4fjs,动力,-1,
DZQ3XqAgKW1PYRBJ,动力,-1,
e04NZMmVT1qLJXIu,动力,-1,
e0kYOc5iPx9mR3jv,动力,-1,
e0v8JDt3jqNnIVUK,动力,-1,
E1ngJbP8DrYAvhC6,动力,-1,
e1uJMSkqb7g2DFdW,动力,-1,
e1uJMSkqb7g2DFdW,动力,-1,
e2ATqS3JlL7ob1zy,动力,-1,
E2e1ZyvkFqQuwbJS,动力,-1,
e2maqIsDiCNpbUyX,动力,-1,
e2maqIsDiCNpbUyX,动力,-1,
e3CEkD6wINq1xtpX,动力,-1,
E3NbgOkJ9tlinSDp,动力,-1,
e3okWLYKjs9G72AC,动力,-1,
E3sT4LR29yPoBArU,动力,-1,
E4F8RcQVtDWxpUiC,动力,-1,
E5390SuTF2RoQyzt,动力,-1,
E5aHcqGvfb41en67,动力,-1,
e5f1ondhBW2yuYg3,动力,-1,
e6dLZW1CuoayNDIF,动力,-1,
E6nuLJ1OZyMF9ls2,动力,-1,
E7b13pDcNQtZPjWH,动力,-1,
e7n6h25YQf9WgXis,动力,-1,
e7xyBfku02naAlIj,动力,-1,
e9lYWZUPq5vfH7y8,动力,-1,
E9SZbnzR2XW0QiLs,动力,-1,
e9UEP8JIrgXlkMBd,动力,-1,
eAfZWrs5b3UJP7Bl,动力,-1,
EAUqCMIxsSzBmXTi,动力,-1,
eaUX9AmLpQBGMIdT,动力,-1,
Eav2eilXz0wrJFcZ,动力,-1,
eBAOK0iL9kRTu3X7,动力,-1,
EBh3kYb5eanuLqw7,动力,-1,
eBskdGSPQVCFgcDW,动力,-1,
Ec0zbuRis9NHpyIQ,动力,-1,
eC5MH8XYjSpUITo9,动力,-1,
eciwTMtKWNEGAfl0,动力,-1,
ECJqzYnmI5ROUspb,动力,-1,
ECN6qvmMe1hkdBZl,动力,-1,
ECRjsnbiIY74PpDO,动力,-1,
eCRVcP7qzTEwsY6m,动力,-1,
EctJhFjIHKv871dr,动力,-1,
eCudFcjE3NyVaYtz,动力,-1,
ecxZXvYGMQn0BUDV,动力,-1,
Ed7953xiNtApo8cL,动力,-1,
EDjrVy06wW1QKsCn,动力,-1,
EDo9aShzQUewruOP,动力,-1,
edOCKSsoXJyw5TLY,动力,-1,
EDrFIlgMO3ov1dUG,动力,-1,
eDxluSgqH0ch9YiO,动力,-1,
Ee6OPrL1hmUMRA3Q,动力,-1,
eE7PXURqbvwxh9GO,动力,-1,
EednVL2ASZv8NYsq,动力,-1,
eEzqhWBtb4ZiPjyv,动力,-1,
eEzqhWBtb4ZiPjyv,动力,-1,
eEzqhWBtb4ZiPjyv,动力,-1,
eEzqhWBtb4ZiPjyv,动力,-1,
eF3zN0jInPg4wm7M,动力,-1,
eF3zN0jInPg4wm7M,动力,-1,
EF56qP8kHrnmWSz9,动力,-1,
EfgDJMeVjAR2Oani,动力,-1,
EFGwePH45xyBWUcb,动力,-1,
EFVfO2leBpH0uzrw,动力,-1,
EFY6DBolxfH7Cj2b,动力,-1,
eFzO9ogbIJZ3EwYR,动力,-1,
eg2Fr3fs1GLYvKyX,动力,-1,
eG8lCjmcXnvfNKsq,动力,-1,
eG8lCjmcXnvfNKsq,动力,-1,
EgAuODCJeYq31GsU,动力,-1,
eGikIVw7L8tMmSrf,动力,-1,
eH6xuKshFEXyWji8,动力,-1,
ehkY7aj6X89xMyr5,动力,-1,
EhvqxVprbJ0KWk3U,动力,-1,
eihmbkNMz3TfCHdY,动力,-1,
eiR0Iy3lLo8JEYgd,动力,-1,
eJaA9cQPKLhn25Yg,动力,-1,
EjCXTriS0FLwIkqW,动力,-1,
EjmFkCz8tW3dDv1K,动力,-1,
eJUhKxP15Ib8Boki,动力,-1,
eK23txZXCd4naq8z,动力,-1,
ekcQqL52IUXatwz6,动力,-1,
EkhAlujUNgLa8Vt3,动力,-1,
EkhAlujUNgLa8Vt3,动力,-1,
EKI7PjFs81Lc52uS,动力,-1,
EkPYAO4Ht8KZBohx,动力,-1,
EKUaTDWHfBv2MoLk,动力,-1,
EKZrMShGdOte4cQu,动力,-1,
el5cAQvjZEYiJ1Vb,动力,-1,
eLaUK1R3dhMSW8cp,动力,-1,
ELck8IARbwdpgvri,动力,-1,
ElD4L916Kqu3foVT,动力,-1,
ELdjWvrgNzpR5shX,动力,-1,
ElJts2TzVubrW8f1,动力,-1,
Elt20YcRZz5FhuWo,动力,-1,
Em540HwFUypB8SbK,动力,-1,
eMfRjZTsoywFIQzn,动力,-1,
EmMhBLe53vG2rsxn,动力,-1,
EN39hHZ0IVnKiADB,动力,-1,
En8Fc7mDtUirzuCP,动力,-1,
enEtRf5B8Ij92uz4,动力,-1,
eNfHOzjAL4CK6q9u,动力,-1,
enGqUjh94tM7gNRY,动力,-1,
EnKrOoixv9Bq0b5Y,动力,-1,
eNou2KY4lv1CBD8n,动力,-1,
eNrlnpV7KIsgEB5R,动力,-1,
EnTZAg8IGtU7Nc1Y,动力,-1,
Eo2crDWT8RsevpFd,动力,-1,
eo3J1kYXM2gcmUP9,动力,-1,
eOj3zgqZGY4D20UM,动力,-1,
eoX58yi7uO0IRCJW,动力,-1,
ePfojHcGKIEsdL07,动力,-1,
epNDnEtSY8FlLdqR,动力,-1,
ePnpNDht5k1qJgyz,动力,-1,
EpyZeTaIXzUkuoSO,动力,-1,
eqbk5s7hxBg6aPQX,动力,-1,
Er3x8Ks6mpQqeZO0,动力,-1,
eR8fslKxrWU52NzT,动力,-1,
ErA85vk3PopCRd2V,动力,-1,
ErdRSxo6kLXZWNUy,动力,-1,
EreqkWG8o357Htdh,动力,-1,
eRQatbCxdZyqILE3,动力,-1,
eRQXz59hG70FxqEJ,动力,-1,
es0ZgKMEINc3vajU,动力,-1,
ES35yFAp80qtuek4,动力,-1,
ES9aJP5g3rKuZsNb,动力,-1,
ESe8uGVpthw2qvAI,动力,-1,
EsFeCWZ4pAYLjkOD,动力,-1,
esnKxNyH6YRCvplI,动力,-1,
espfv69T0JQ2HqhG,动力,-1,
espfv69T0JQ2HqhG,动力,-1,
esqiA6b9u0cJEjS3,动力,-1,
EsQZU9zq1WmYcvko,动力,-1,
ESsdZt340HJIKybU,动力,-1,
ESsdZt340HJIKybU,动力,-1,
et5VZWzFxImKYRvj,动力,-1,
et5VZWzFxImKYRvj,动力,-1,
EtkecUPCR9OZJbLl,动力,-1,
eTKhpqbosaRn5jLZ,动力,-1,
EtMWgPap8VOK0ydJ,动力,-1,
