content_id,content,subject,sentiment_value,sentiment_word
5382,cvt变速箱的通病，我刚买的时候也这样，后来就习惯了。我现在发现发动机舱线路处理的好粗暴,动力,0,
11915,上海优惠1.8万万。今天看的,价格,0,
10412,SGP真有那么牛逼吗？我再纠结买不买森林人ES版，还是等SGP，还在纠结第五代不如第四代好看！还在纠结为何2.0没有ES版，纠结2.5到底还烧不烧机油！纠结摇不上号到底竞拍不竞拍，主要现在还有车开！可恶的庞大，可恨的摇号！,动力,0,
7072,我好像买了个假的森林人。30多万公里了也没烧机油。,动力,1,没烧
6591,我们这没人爱要，贩子都说太喝油，14个左右，比霸道费油，所以不爱收。    ,油耗,-1,费油
10333,哈哈 最近都在看看 有什麼毛病 昨天1500才開去經銷商哪裡檢測 ，然後感覺回來油耗馬上高了              ,油耗,0,
2645,国产了，价格应该会更优惠,价格,0,
1035,八月底提的车，优惠了2.2万，还可以还！坐标：江苏南通,价格,0,
13717,高了，至少优惠两万，望采纳……,价格,0,
3644,城郊结合，每天来回五十多公里。油耗基本保持11.2左右。11款2.0森,油耗,0,
2807,不知道加上es以后，会不会对动力有影响    ,动力,0,
6353,一样冷车没有 跑一会就有了 但是发现动力没咋减弱    ,动力,0,
16658,我试的2.5的，2.0的动力怎么样，主要是上下班偶尔自驾游？   ,动力,0,
2874,我个人比较讲究操控，所以肯定是选森林人。看楼主说主要是省心，所以个人比较推荐奇骏。   ,操控,1,肯定
7728,我的13款2.5小森没有发现烧机油情况，我认为这个问题跟驾驶习惯有关，只要定期维护肯定没问题。楼主选车当中唯有森是全进口的，选进口车论的就是品质，这就是进口车存在的理由！,动力,1,没有
14912,长时间高转速，出现烧机油概率略高，应该是受活塞环以及机油散热问题的影响。2.0的动力没有2.5压榨的厉害，所以烧机油的概率稍低。为了配合自动启停功能，16款加装了油冷，附带优点是能在一定范围内起到控制机油温度过高的作用。保养不贵，维修比较费时费力，一般的修车厂搞不定。庞大是个猪队友，配件并非都是斯巴鲁渠道。日本市场是2.0和2.0T，北美市场是2.5和2.0T，中国市场选择余地最大，没有本质区别。,动力,0,
14727,那倒车影像就用不了了是吧？    ,配置,0,
11419,老款有漏油，烧机油的问题，新款未知。    ,动力,0,
531,cx5后排会比较小:at变速箱比森林人cvt好；另外森越野比cx会好点。,空间,0,
17201,兄弟的后排也坏了，三年内，直接到4S店索赔完工。,空间,0,
11592,我好像也发现了，跑了不到5000，换95后了感觉一下又得加油了。按道理95不是更耐用么,油耗,0,
7675,2.0动力绝对够了吗？还有16款现在森林人全系都是电子助力了。    ,动力,0,
11367,小零件损坏什么的网上很多配件都有卖。撞成大修什么的话就不谈了……森林品质总体来说比较稳定，新款机油也不烧了，用料内饰都比较环保良心。关键操控实在不错，2.0就是提速不够快，比2.5略弱一点。主要体现在100km之后的动力储备上。    ,动力,0,
3522,PM下价格~~~~谢谢！   ,价格,0,
9176,新杠5绝对秒森林人，价格便宜，做工好，静音好，还是四驱，操控绝对不输森林人，有什么理由不选它呢,舒适性,1,好
5465,92开了2万换95也开了2万，感觉是92低些，可能是新车时脚不重，后来放开了开了。。。应该和耗油无关，用95相对92发动机声音和急踩油门时顺滑些,动力,0,
16856,怎么比？只有变速箱可以比。其它就算了吧！哦，还要价格。,价格,0,
2734,徐记的，双十一看有没有优惠，我问准备买一个,价格,0,
9249,我们这嘎瘩用了酒精汽油十好几年了，从未感受纯汽油的好，油耗动力还行。,油耗,0,
2572,2.0只是够用，2.0的发动机比2.5的先进一点。多了排气可变气门正时其他的一样！！！！！！！！！！有钱直接2.0T   ,动力,0,
7889,有这个问题的，主要还是考虑预算吧 如果要比较的两个商品、其参数太多，那么就看你相中哪一点。如果你要综合看，ok，价格是最好的分数，一分钱一分货，,价格,0,
5310,保养进口车不算贵 维修是个问题而且有些大件需要等 开这车适合老司机 如果碰撞维修费用很高 切大多维修店搞不定只能去四s 总体说来车没啥问题小心开别中奖几率不大 还是不错的 奇骏我也关注过 听说这车天窗很容易漏水 怠速启动抖动共振 你在关注下吧望采纳 据说2.0不烧机油    ,动力,1,不烧
10777,看我头像 古董级森林人 08年的 6.2万收来的 车子爽得很 就是天窗异响 很烦人 准备找人修呢,舒适性,-1,异响
15992,2.5尊贵，裸车价优惠1.5万    ,价格,0,
7463,XV拆下的不支持倒车影像功能，和你装在什么车上没关系，是主机不支持   ,配置,0,
750,谢谢大师。2.0动力可以吗？    ,动力,0,
544,感觉2.5的动力还是不够啊。。。,动力,-1,不够
7070,我当时想cx-5，但后排座椅靠背不可调，放弃。买了傲虎，讨厌cvt白痴波箱，再一次机会我会新款cx-5,空间,0,
6992,价格便宜，检查好车况再出手。,价格,0,
14349,我的车是12款森林人2.5运动版，过了5万公里后发现有烧机油迹象，4S店保养后3千公里冷车检查发现机油尺下线去4店找他们给加了安索签名版小瓶，上个星期4950公里后，（1100高速，3850三环）去四S店检查发现比机油尺下线还少在机油尺的弯头处，首保后一直都在使用四S店推举的安索签名版0-20机油   ,动力,0,
11311,如果是硬派越野小森肯定不能比，小森的强在于日常公路操控好，又能兼顾一定的越野性能，猎豹越野可能更好，但是公路比不了小森了，定位不同吧。,操控,0,
5780,我12年得森林人3000公里加一次机油。每次大概去到倒数第二条线。有无解决方案,动力,0,
5304,主要是这次有些烧机油了，保养时说要是还烧的话就换成5W30的。   ,动力,0,
2397,5月底提的，优惠1.5万。,价格,0,
11368,马自达由于创驰蓝天技术车头会长一些，就会造成cx5后排空间小，还有后排中间凸起也比森高不少。我两车都试过，主要是后排空间选择了森。,空间,0,
3307,各种配齐的尊贵版捆绑ES后价格又高了。。。,价格,0,
16100,前2个星期去修理厂检查车况时遇到森林人1几款的车主记不住了，他是2.0t的森林人他订购了摆臂装不了，还问我要不要优惠处理给我，聊天时没有聊到摆臂问题，下次保养时好好检查摆臂和了解车况   ,价格,0,
3560,看优惠程度吧，3月份算不上库存，只不过小改款要上市。,价格,0,
8348,你好，这个说明书上的侧面影像还能看前轮吗？我看图片有。但很多侧面影像装在后视镜下面，照不了前轮位置呢。,配置,0,
1067,不带T的跟带T的动力差距很大，看你想买带T的肯定是对动力有要求，还是尽量找带T的，别到时候后悔，不过带T的车况好的真没几个，而且国三的多，反正我们这是这样，不知道你那什么情况，你自己心里早有底就行，千万别拿森林人车况跟雅阁等商务车比，雅阁车况好的很多，森林人这车基本买来都是出力的    ,动力,0,
4746,这价格尊贵都嫌贵。。。   ,价格,0,
3410,噗，我的天呐，少跑100多！真他娘的狠，动力有衰减吗？,动力,0,
5503,你就不能等等？新款以上看看还有没有优惠了，买新款也成啊,价格,0,
3883,老款优惠少就买新款ES版，老款优惠给力这俩就看你自己的喜好了。,价格,0,
2915,画好3D做应力分析应该不难 但是要承受多大的力 什么方向的力 作用在哪个位置的力 这个非得是研发车的人才懂. 。   不过参考哭死狗的 用了比不用强   之前尾门从来没声音，跑了一次山路后门锁就开始咣咣响， 4S弄了一下不响了.  。   朋友XV对角线停在不平的地方门都开不了，真要强度还得是有大梁的车.    ,舒适性,0,
16979,有点纠结了，是要现款2.5低配还是等新的这个eye版本？新款没优惠……多啦配置,价格,0,
2555,如果是只有自己开车用车的单身汉，-5是不错的选择；如果成家了经常需要拖家带口，-5就算了，后排那真是硬伤。,空间,-1,硬伤
7130,XV空间相对较小，你要觉得够用，就选它。相比森林人，这款车的操控更爽，主要得益于车身短小。二款车都是不错的，看你喜欢了。,空间,0,
16185,高速120左右开空调，确实是在7.0到7.5之间，看你速度60，如果一直这个速度差不多最低可以到6,油耗,0,
17120,动力弱为了环保就不说了，关键是为啥加了一成酒精，却和纯汽油一样的价格，还没的选择,动力,0,
9872,那就买现款呗，优惠还大，当然如果等的及就等新平台，虽然新平台不见得能像宣传的好多少多少，但新平台肯定比旧平台要好，不过感觉至少还要等一年    ,价格,0,
13741,为什么我高速120开空调一般都在8.7左右     ,油耗,0,
17148,我16万后用40的机油了，FB20发动机    ,动力,0,
13686,等几个月优惠起码1万加   ,价格,0,
3198,我车就是10款十万同辉，你这价格真是便宜。最好查查车。如果有问题就不是一万的修理费了。,价格,0,
14711,高速120的速度，油耗8.7感觉不正常，除非一直大上坡，我现在上班10公里，上下班高峰的时候暴力驾驶，油耗最多13，14的样子，当然这是不堵车的情况下，堵车就上不封顶了 ，但是如果晚上加班避开晚高峰，正常开不暴力的话，油耗都可以到9以下    ,油耗,0,
3938,新款没优惠，配置上变化不大，性价比不高。,价格,0,
1793,同是2.0，与森林人比最大不足XV后备箱空间太小,空间,-1,太小
4807,操控比3系差点，可以理解毕竟一个是轿车一个是suv    ,操控,0,
2775,就是咯，高速肯定低，这车就是起步费油，速度超过40就好了    ,油耗,-1,费油
5002,这个车最多的问题就是各种响动,舒适性,-1,响
15657,以斯巴鲁代理的尿性一般新款出来后优惠肯定会缩小，不过换代在即，过个半年大半年应该还是会有比较合适的优惠的    ,价格,0,
3992,是在4.3寸的，导航上面的那个液晶屏上显示的   ,配置,0,
16823,我在哪里买都行。就是不知道你们说的自己买的优惠在哪    ,价格,0,
14192,EJ25自吸10年之后没有，只有11和12款EJ25增压发动机，但是在北京开油耗15个油。,油耗,0,
2112,3月份的车目前已经属于库存车啦！建议你还是选择最新月份生产的车吧！除非这车优惠力度比较大！,价格,0,
6519,现在要么买16款赚优惠，要么等明年换代吧，17款很尴尬，就多个鹰眼，没优惠还多一万多,价格,0,
10057,推荐建伍或者先锋，不过都没导航,配置,0,
17199,顺便了解下4S店刹车盘什么价格，有知道的兄弟吗？我在上海。,价格,0,
13783,周日看了2.0时尚导航版落地说是28.7。指导价算的,价格,0,
9804,5月底购得2016款2.5尊贵导航，跑了一趟西藏。目前12000公里。表显7.6L/100,油耗,0,
6632,森林人动力确实很一般，2.5的0-100加速也很难跑进10秒。森林人这车好开在转向手感，车神跟随性方面。,动力,0,
14119,我的四万多公里，六月份就是拐弯响胎，过了十天左右又不响了，不知是不是那阵气温高的原故,舒适性,0,
12563,那是因为转速有点低了下次松刹车快一点就没问题了这不是大事,操控,0,
10981,4万了只做了基础保养，机油机滤垫片以及空滤/空调滤各换了一次。除了偶尔内饰有异响，其他好像都不错。,舒适性,-1,异响
15930,大家一直反应烧机油，也没见斯巴鲁说句话啊    ,动力,0,
24,cvt异响，40收油顿挫,舒适性,-1,异响
4256,你去看过了吗？我暑假的时候去西乡那边看过一次，好像最多就优惠5、6千，不会超过1万。重点是，他们的销售全是汉子，是汉子啊    ,价格,0,
11722,没错，斯巴鲁的四驱确实不解，一侧车轮连续压在分道线上更明显，都不需要车道偏离预警，压分道线的那侧的轮子会发出呜呜的连续声响，车子偶尔会出现轻微的左右小晃,舒适性,0,
16350,看中就买了，新款又不知等多久，优惠可能很少。     ,价格,0,
912,气缸漏的话应该漏油吧？但是我发动机上没有油呀。    ,动力,0,
2289,xv空间小，后排中间地台高。,空间,0,
7342,嗯功率的确很小，不过就是好开，好开…怎么说呢一种感觉而已，家里还有辆迈旅，虽然提速很快(211马力)但操控就是比不上小森,操控,0,
10791,汽油滤芯在后座底下的油箱里，到修理厂安装吧！买一个差不多400元，七万公里没有换的话，滤芯应该好脏了，油路堵了也影响加速和油耗    ,油耗,0,
13070,我也觉得老森前脸秀气，喜欢那样的,外观,1,秀气
9182,用再好的机油也别一万一换 七千就差不多 国内环境太差 机油用不了那么长时间,动力,0,
8695,没问题，优惠1.5也可以，快上新了，老款估计还能再砍一砍，送了什么？,价格,0,
6116,这个原因多，需要排除法。洗节气门，更换火花塞，清洗前后氧传感器和三元催化器，更换汽油滤芯，检测汽油泵压力，检查空气滤清器，这是动力部分。机械部分，检查变速箱油，前后桥油，上下囚笼。总到感觉你的车变速箱问题可能性大，是不是电磁阀问题，具体找维修师傅检查，我觉得重点是变速箱。   ,动力,0,
6704,上海这种走走停停路况，还是准时换吧，除非你对机油消耗造成的后果不在乎，斯巴鲁3000公里以后机油进入一个加速消耗的阶段，5千公里保养对车好，但也看你用几年，要是一年1万公里，5车内卖车，那一万一保养未尝不可，反正能省则省，只是这么做也会有另一种风险，三年质保期内你每次超过保养公里数，最后四儿子有权算你脱保,油耗,0,
2,确实该检查了，油耗太高了！,油耗,-1,太高
8948,我的14年底2.5的车，跑了7万多，今年发现油耗有点高，平均从8，2到了8，9个，上个月做了大保养，最近1500公里油耗8，1个了。我说的油耗都是实际的，不是表上显示的。表上显示的才7.8。,油耗,0,
45,你说完CRV我立马去看了新款，除了尾灯夸张了点，其他还不错，底盘看着比老款高了，换挡杆的位置嘛…也许不舒服？没试驾还真不敢下定论，不过要是和奇骏那样，从顶配开始就砍掉导航功能，加入carplay，让用户使用更新方便的手机导航就更好了    ,配置,0,
12887,三月份应该是的，但是也还好吧，毕竟拉过来都要三个月。如果你要买价格可以在要第低一点，因为小改款森林人快要上市了肯定清仓促销的，要么等改款上市，同样的价格还有很多配置，还有eyesigt,价格,0,
282,价格还是相差好几万吧！,价格,0,
13289,因为你是在森林人论坛里问 在xv论坛又是另外一种回答了，个人觉得xv和森林人最大的区别就是空间，同事打顺风车打到过一次xv，说空间太小了，当然新款不知道空间大了没有哈，同事说为啥你的车看上去没感觉比xv大多少，里面空间咋会大那么多 ，但xv短小精悍操控肯定优于森林人，但视野和空间肯定要弱些，而且如果想要2.5的话，也只能森林人了    ,空间,0,
6017,我打算星期一去提车，问了销售，也是今年3月份的车，进口车6个月，差不多吧，当然能以此多争取点优惠也不过份吧。,价格,0,
2042,16款以后就不是了。为了跟上潮流发动机往省油方向 改动了设置。    ,油耗,0,
12979,我的2.0，市区高速都没问题，当然你要是喜欢飙车喜欢瞬间加速，那还是算了吧。森林人就是一款买菜车，拉着家人稳稳当当的跑就好。,动力,0,
16450,驰鹏，当年的旗舰车型，我记得好像是3.6的发动机。,动力,0,
7086,刚入手小森，体验了几千公里，感觉动力是足够了       ,动力,1,足够
9561,不知道等新款还是买老款，马上国庆了，估计老款优惠大，新款配置高。    ,价格,0,
16072,如果这样算，那算到材料成本这一层岂不更低？不管汽车还是普通商品，价值的体现只能由综合的市场因素来决定。但这种算法却可以比较看出合资车和国产车是有多暴利！,内饰,0,
4967,价格可以再谈，就是不知道这车稳定性怎么样，进口车后期换件尴尬啊    ,价格,0,
1830,要给合理价格也要先说几年几公里吧    ,价格,0,
1415,保险改革后，划痕险不划算，小的划痕没必要处理，严重的自己处理也几百块而已，出险一次太影响续保价格了,价格,0,
3629,11款开始用fb 25自吸发动机11到14款烧机油，15款16款做了升级烧机油改善了好多。买车也看运气有很多11到14款开十万 公里没烧机油    ,动力,0,
3975,在一次森林人的试驾活动种试驾过XV，感觉这车的操控非常不错，超乎想象，比森林人强挺多的（森林人重心高）。开的时间不长，对底盘没具体印象。楼主主要在城市里开且是一个人的话，我觉得XV要比森林人更合适。,操控,0,
2427,车都买了还在乎那多一点少一点油耗？ 看着油耗表开车的人 我也是服了,油耗,0,
3737,我的16款，每次冷车启动无论四季，都是稀里哗啦的响一阵子，挂上前进挡立马安静下来。真牛！,舒适性,0,
14908,说实话我一启动发动机整个底下车库都是我森的声音    ,动力,0,
6021,今天刚试驾完森林人，老实说要追求速度2.0总觉得提速缺那么一口。,动力,0,
6264,也就降挡超车。比你深踩油门更快一点将挡更快一点加速超车而已。,动力,0,
6193,个人认为性价比最高的莫过于2.5豪华导航版，个人浅见，不喜勿喷！,价格,0,
13294,高人，请较个问题，我的是16款2.0森林人，目前16000公里，最近发现车子大转弯时常会有咯吱的响声，是什么因啊，以前有没有也没发现，微信一段时间才发现的?去四S店看了两次当时试车子也没发现这个问题。    ,舒适性,0,
14881,我2.0的，轻松跑进10秒，这车不是地板油加速就快，cvt要控制好，否则不升挡    ,动力,0,
17166,我的16款的，一万六千公里。现在也是拐弯响    ,舒适性,-1,响
402,你的是几月份车，我的是16年4月份车2.0时尚，空调压缩机启动后加油就能听见呜呜的音声，不知道正常不？    ,舒适性,0,
2101,就是不知道现在的2.5森林人有没有烧机油的隐患和风险，大哥   ,动力,0,
14562,以前有这个说法，但现在真的还好，配件价格是原来的三分之一了，但他是整车进口，配件贵一点也正常，森林人吧，而且森林人要小改款了，同样的价格有多了许多配置，你可以在等一段时间在决定,价格,0,
14995,你可以问一下4s，应该不会太久，不过看你啦，老款价格肯定会便宜不少，但是新款加了很多配置，你可以看一下论坛里关于新改款的帖子    ,价格,0,
17159,知道日本车做工比较细，小毛病也少。 谢谢   ,内饰,1,细
14276,途观好像烧机油也挺厉害的吧    ,动力,0,
2905,最近，16款森林人清库优惠大，买现款还是es款好，另外2.0还是2.5啊   ,价格,0,
14928,经济适用。价格保值CX一5。喜欢差路旅行走小路。森林人。,价格,0,
16181,预算足的前提下当然是越高配越好了。我认为es2.5首选。因为森林人优惠本来就小，去库存也就优惠小两万。你差两万不买个新款？啥像有的车一改款优惠十万八万的你买老款还行。等新款吧马上来了    ,价格,0,
1805,森林人烧机油，他大哥EA888在旁边你都不提一下,动力,-1,烧机油
16625,你把森林人和途观放一起，问森林人烧机油？ 呵呵，难道途观EA888完全不烧了？？ 而森林人16款以后没见过烧机油。。。。   ,动力,0,
7993,开过这么多CVT的车型就是斯巴鲁的CVT感觉最好…够平顺！加速反应对于CVT来说也够快…当然我们说的都是个人感受还是要楼主自己去试驾感受,动力,1,最好
1328,16款2.0，不踩油门会感觉反应慢，接近2000转的油门动力还可以的,动力,1,还可以
9021,价格差太大，没有对比意义,价格,0,
7877,不是说马上就要改乙醇汽油了吗？本来2.0自吸森动力就偏弱，如果用了乙醇汽油，动力不是更软了？,动力,-1,偏弱
17062,侧方影像有个毛用，不如20块的小圆镜方便！全系LED随动大灯算是良心，ES的钱还不如来套好轮毂，能选配坚决不要这个，依赖电子设备久了，万一哪天失灵就玩大了，选这车要的就是驾驶乐趣，最后又整个半自动驾驶...,配置,0,
11468,不太敢~~还是等出保~~上次问售后自带机油可否，人家一口否决，掉日的庞大斯巴鲁   ,动力,0,
12295,力狮2.0t加速成绩进6秒。以后电动车的世界，你可以先习惯一下这种线性推背感，以免上手晕眩～,动力,0,
10071,斯巴鲁用的据说是爱信的链条式cvt，也是目前市面上反响最好的，这一款匹配的是斯巴鲁的四驱系统，其他厂家也没法用。wrx用这款cvt可以进到4秒。而且从未听过cvt损坏的新闻，从未。,舒适性,0,
12694,硬，舒适性降低，其实本来舒适性就不咋地。     ,舒适性,-1,硬
16268,16款2.5尊贵 目前什么优惠幅度呢   ,价格,0,
2678,这cvt比绝大多数at和双离合都要运动，只是没有了升降档那种感觉，他会自动升降档，在换挡那瞬间感觉奇怪而已，响应可以给满分，最完美的肯定是把马自达的拿过来但是这样森林人就太无敌了，内饰的话是绝对的实用主义，配置的话森林人车主的平均开车技术来说，缺少的那些配置都是没什么卵用的,操控,0,
11834,森林人驾驶室空间高点，天窗大的，傲虎車身更漂亮一些，高速更平稳些，ESt系统值得拥有，不是吹的。建议傲虎2.5    ,空间,1,高点
15913,好像没啥吧……我每次都是五升倒进去，等8K才换，机油从最初超上线到最后换机油就在上线下面点了,动力,0,
361,我在斯巴鲁售后，正常加5.5升。加太多会造成油耗上升；严重可能把曲轴油封顶出，那样子就要换油封,油耗,0,
12960,没办法，我的16款新车，也这样，毛病一大堆，各种异响就忍了。我的开内循环密封还不严实。外面异味大的时候都能闻到    ,舒适性,-1,不严实
5027,某宝  买过  安索20感觉神话了，红线30 三千公里后声音大。 途虎国产极护30 感觉也一般。 最近某宝刚上1升台湾新日石30 已跑600公里 收油滑行较长，30时速顿挫减轻， 怠速 高转 急加速 声音都不错， 比较静音。以上个人使用说明，,舒适性,0,
2212,前格栅金属条改为黑色可能不好看了哟     ,外观,-1,不好看
9626,对对，哈哈，现在价格优惠了，划算呀。    ,价格,0,
2284,请问去哪个调节？我上次去斯巴鲁的4S店，他们说没办法。我说调节刹车，他们说原车就这么设定的没法子。我现在感觉刹车的行程有点长了，在市区开有时都有点刹不住。   ,操控,-1,刹不住
1181,让底盘后部更紧实，提升转弯跟随性，根据车友说比顶吧效果好，主要是不用割后备箱泡沫。    ,操控,1,随性
1801,其实我要是想改早就提了，就是不想新车买回来拆的乱七八糟的(拆完怕有异响)，现在出厂都给配置齐了省去自己改装的麻烦和风险，我们这里现在就清库存了，2.5特装已经没有了，想定只能去别的地方调配，而且优惠不大。    ,价格,0,
13940,外观上就变了后视镜、尾翼的颜色为黑色吧，内饰也没变化。    ,内饰,0,
9742,你现在有优惠，新款上了估计没优惠，而且你早买早享受了这样有没有舒服点,价格,0,
16947,我14年的车，六万公里后来开始烧机油，现在2000公里后机油灯就亮了！！！,动力,-1,烧机油
2676,还是手刹吗?图片不清楚，请确认下是都更换了电子刹车,配置,0,
12525,森林人现在有座椅记忆啦？,内饰,0,
14914,是吧 我觉得踩着刹车停完全无意义啊    ,操控,0,
3962,什么颜色车？我想买一台。价格合适车况好就出手    ,价格,0,
13474,一群沙壁，一个suv谈你妹的直线加速,动力,0,
3012,自由光烧机油烧的比森还厉害，昂科威怕断轴，这几个矮子里面挑将军，还是森吧……,动力,0,
9652,主驾驶位的4个合在一起的是副驾驶亮，后面不亮 副驾驶和后排乘客门板上的开关都不亮,内饰,0,
3162,好的谢谢，我说呢上面怎么没有机油……    ,动力,0,
2391,调节后座椅后仰角度，很容易损坏。    ,内饰,0,
1424,是啊 钱包太憋 只能买个低配啦 不过看中森林人也因为确实配置挺厚道，被动安全和大多基础配置都是全系标配的。现在又有优惠就出手啦    ,价格,0,
14142,我也才提的车，考虑过自由光、CRV、探界者、CDX，RAV选车时就没考虑过，外观内饰第一印象就不入眼，特别是那个屁股怎么看都不协调，车不要求有多漂亮，至少自己看起来要舒服。开起来怎样不知道，没试驾过。,外观,0,
10753,我的也响 这个好换么？多少钱？,舒适性,-1,响
3126,该清洗的清洗，该换的换，然后用电脑做个变速箱和排气的数据恢复，和你同款的车市区也就8个多油耗,油耗,0,
559,我是觉得不错，好看而且镀晶打蜡的钱也剩了，保护原漆    ,外观,0,
4940,那些纯粹问问价格，要图片的真心别打扰了，,价格,0,
15440,我刚定同款！能说下你的价格吗哈哈,价格,0,
14558,傲虎是旅行车，森轴距比傲虎短，离地比傲虎高,空间,0,
3369,森吧，油耗真的满意。满足上下班。途观开起来也不错。就是小毛病是没有尽头的修理。    ,油耗,0,
14347,森的刹车你习惯了也还好，我刚刚上手也不习惯开开现在还好了，前短软，再踩深点。,操控,0,
12494,听君这么一说，好像很有道理， 这个刹车如果改成像欧系车一样，可能还真不一定是好事哦。   ,操控,0,
10591,哥们感觉动力跟提速和以前有什么区别没有   ,动力,0,
13826,反正先打脸打一波不知道今后会不会有政府干预，或者导致合资车进一步降价   ,价格,0,
4911,嗯嗯 我车有360全景影像 倒车有大屏显示之后停车动车都有短暂全景视频显示 就是不知道过窄路有没有开关控制全景视频显示 今天看朋友奇骏有这功能所以来请教各位    ,配置,0,
6510,请教各位大神，森林人08豪华款车的后轮轴承什么型号规格？我的后轴承也开始在响,舒适性,-1,响
14145,两组记忆里面包含有调节座椅靠背的角度吗？有谁知道？请大神解释,内饰,0,
13750,买16款的吧，十一之后南方优惠大。因为17款eyesight要上市。性价比高。    ,价格,0,
914,出光的机油是网上买的。一个月300公里左右高速，巡航110km/h，市内上下班接孩子，路况较正常，油耗1万公里平均9.2L    ,油耗,0,
17404,我前两天在4S店也见这种前脸来着。。。真心接受不了,外观,-1,接受不了
10701,转数多少跟满不满载没关系，跟发动机主减速比和变速箱齿比有关,动力,0,
1548,我估计这是庞大自己搞得，因为森林人17年没啥改款，没新车卖怕销量不好，所以庞大就自己设计定制了一套前脸套件给森装新款！,外观,0,
11755,吹牛逼说水平发动机运行平稳，震动小。这下打脸了,动力,0,
13963,有啊，座椅能调的都能记忆    ,内饰,0,
6062,这个功能太骚了，使用最多的就是我和媳妇之间的切换，媳妇和我一人一把钥匙，开车门就调好座椅，这哪是30万的车，明明是300万的      ,内饰,1,骚
1581,这个问题很明显13，14款的大部分都有点烧机油，ⅩT的不知道，4S店明确回答只要在保，可以免费换中缸，否则要自费在2万左右。,动力,-1,烧机油
13447,NX内饰比森林人豪华，行驶舒适感比森林人高，森林人偏干活型的，视线非常霍亮，不挑油，好养活，就是异响比较烦，森的顶配只能买NX的低配，NX的顶配落地都要60万了。看自己需求,舒适性,1,高
6056,骚气 不过感觉比我看到的wrx亮一些应该是光线和拍照的影响,舒适性,0,
16656,我入xt前对比过，nx 一定要入混动，混动才是雷家的经典！新300价钱也降了不少 隔音nx好些 但也不是好太多，开起来森爽！nx优惠基本3.5w 论底子nx还不如mkc 建议你看看mkc 底子虽然是翼虎 操控也好与rav4,价格,0,
15417,我是后加装的360全景，逻辑是这样的：打右转向灯显示全景和右前轮图像，打左转向灯显示全景和左前轮图像，挂倒档显示全景和后摄像头图像，倒档切换到前进档，保留15秒全景和后摄像头图像，行驶中连按两下双闪，显示全景和前摄像头图像，再连按两下双闪关闭全景，回到导航屏幕界面。,配置,0,
8375,我说的是基于我的用车需求，不是绝对化的。汉兰达我去看了，不错，但四驱能力差，展车的档把都掉了，心生不爽，雷克萨斯是梦想，不过低配nx变速箱问题让人不爽，况且四驱确实差点意思，途昂…我不喜欢大众无节操地把高尔夫放大…英菲尼迪不错，但空间和油耗是软肋…凯迪拉克小毛病较多且四驱能力不够…所以，森林人换车的话可能是霸道…    ,油耗,0,
9933,想换RDX，听说国产只有增压发动机了；想换X3，听说要加长；想换普拉多，3.5的油耗在市区上下班有点够呛,油耗,0,
7282,是的，我也觉得，我基本都是在市区，而且这段时间凉快了也没开空调，按百公里油耗算至少可以500公里左右，但市区里哪开了这么多哦     ,油耗,0,
14644,16款 2.5豪华导航 7000 公里，无事故，无碰擦，南京,配置,0,
8985,城市要四驱有卵用 还有现在长安装配提升不少 顶配2.5价格森林人只能买2.0乞丐版 国产有国产的好处 配件周期短 切便宜    ,价格,1,便宜
6004,一款不错的车子，值得拥有！16年6月提车，近30000公里，综合油耗7.5（车子上下班环线 高架），除正常保养外没有任何故障。尤其雨雪天气比其他车更有信心，冰雪天气的烂路，别人的车乱调屁股的时候，你可以稳稳地前行。 常规保养每次530元（空滤、空调滤芯自己换），唯一一点不足是配件稍贵，前几天后视镜底座碰坏，4S说将近2000元。,油耗,1,值得拥有
15607,可以到郑州江南裕华，服务不错，白桶机油！！,动力,0,
6665,3M、龙膜假货太多，我贴的是国产康德新KDX，国内大品牌，质量不错，价格一千多。,价格,0,
14803,我买的是纯充电用的，不可以连接导航主机，你可以买可以连接导航主机的模块来装。   ,配置,0,
9363,没什么不敢的。动力够就可以啊,动力,0,
17154,学习了，我的马上2万公里，看来机油不用5000就换..,动力,0,
8903,不带随动功能，4S店说原价不到7000，因为我在哪里买的车，可以优惠到5000. 不可能是一个   ,价格,0,
4292,其实 我觉得这破车就这吊样 刹车异响和途安一样 路面坑哇 就颠了 抖抖更健康 只要不漏油,舒适性,0,
3801,RAV4的视野差了些，样子也不太好看，个人认为。   ,外观,0,
12869,速度别开太快就行120内    ,动力,0,
16460,新车是可以跑高速、长途的，但是需要您注意:1、请您将车速尽量限制在80~120KM之间行驶。2、发动机转速控制在2000-3000rpm。3、在前500公里内尽量减少负载。4、请尽量避免猛踩油门或猛踩刹车的情况。5、每行驶两小时，服务区停车休息15分钟。,动力,0,
13219,我告诉你，你说森林人毛病多，肯定是扯犊子。森林人我开了四年，基本没有小毛病。 都是大毛病，烧机油。爆震。基本都是绝症，很少感冒！,动力,0,
14673,可以，操控好，视野棒，全时四驱，我就是这款。,操控,1,操控好
4933,兄弟这个刹车片装上后，不会像原装的那样嘎嘎的响吧   ,舒适性,0,
16425,很便宜啊 绝对值 我特装版都27了。你这个应该比我的贵两万多呢 尊贵还好看很多 轮毂和尾翼    ,外观,0,
11406,安全座椅基座都是设置在左右两侧，没人设计中间的，所以你的想法实现不了，而且是危险的。,内饰,0,
